id	filename	md5	size	state
5d626ae7-a415-4c90-9b20-d8f38a1a8454	953d264d-847c-4c4d-b29b-727bf1d6f520.htseq.counts.gz	be1d0b2d9bca40d4462ccabcd2826b6f	258257	released
815b41c0-6290-4764-8c43-80904a7670ca	d4675ebb-2444-4e2f-ade2-5c5af9882399.htseq.counts.gz	e3321c993de261d2e3f7402a5c184ab4	256040	released
9f4ce04b-ae0f-42c1-8162-71852fd5a7c4	a44f0621-899c-4aee-bca7-902147d6876b.htseq.counts.gz	d454100576a8d46ab5cc39fe0eb7d5d0	248417	released
21d14e4d-b26a-4323-9ad1-f5cca1bf6bbc	5141c576-e074-4fe4-805e-d58eae3ee198.htseq.counts.gz	61144c8f55638bad1437a698c6b1ebb1	253726	released
d06ec5b4-d8a1-41c7-b539-93a0ac0e3261	571dfb80-0e39-4e9c-8dd2-597b93d67e90.htseq.counts.gz	3964d7b0507cbf166835fb7d3ac26053	251742	released
dac91d4d-941c-4d37-a389-3fa270d0491a	f597456d-8d98-457a-99d7-598d321fbdc9.htseq.counts.gz	7eb8c3bd0cda7f857308b6e491c87eac	253302	released
deaaa6e9-7938-465a-a710-5408a616480b	bb61735e-8207-42e2-95bb-3d2c8001595c.htseq.counts.gz	db752e8af1d5971152a3543627ff031b	254153	released
7561a8a6-92f7-40d3-97a1-c32a5808316a	ed666213-31b2-47c1-b33f-f4ad44b05ded.htseq.counts.gz	a60a122965683c1d386bc53df78a56e8	258538	released
c26a4538-97ac-4138-b714-4d25df4e0713	022a665e-1ed2-4e37-a6cd-911ccdb1dfcf.htseq.counts.gz	fe39253f5982431351cbd2a8ec76f4cf	254508	released
0ad1cc1a-7122-493d-8675-7a3d0a1e37f0	d65401e7-2bde-4b7e-b901-c173dd3cd33d.htseq.counts.gz	4584fa2bfc6ef9b7bd61e937565d10b0	255571	released
58b35c00-4ffa-4ada-9174-afdb7d328117	61af99a7-ead9-4107-9979-5a8ca85c2020.htseq.counts.gz	a0dcb4a9c9624cfed2145915121375f5	255212	released
319c67af-3185-4f41-9c05-05656a612cd3	6f2d3476-cfb8-4e9e-abd0-266cc679d0df.htseq.counts.gz	745dca23ded0773c9c81c33b2cb9df65	247084	released
c4b77187-0c37-43bd-8f73-5bcbb5f52964	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.htseq.counts.gz	723931a94e90539241515f39ce8cc4be	254362	released
e92dc51a-ea57-44e7-a335-5b26480a9691	4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.htseq.counts.gz	83e402891680983c02ebae98bb00c428	254303	released
15df0366-8608-4846-9b7e-00563cd589f1	e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.htseq.counts.gz	538a19e0fb4c23d2a1fc0dc4acc9f8ba	253465	released
12f2970e-36d3-483d-9cd0-cc34df10701f	aab22bf4-8c7f-46b5-8170-844f24a65522.htseq.counts.gz	c42be981d4e428b35ad4c756762af41e	252897	released
4b0190df-272b-4278-82d4-d6fbabe2396e	14def78d-b065-4d11-9c28-9970f9e065df.htseq.counts.gz	8bbeca1af79a43fe041324fc414d485a	250156	released
8614d067-1d0d-4765-9020-81e55fb3f356	2bdbf400-8324-414c-8296-601d4a8c3eb0.htseq.counts.gz	993d22d9ab2e085530c6a757e739536d	258650	released
34be00b4-1594-447c-8099-a07f61a899ee	7f2cf950-b5e1-4a01-a44b-88a4e3303233.htseq.counts.gz	2580a9295b2f99a6c934eef3fdd12bf4	254324	released
f0a29d2b-bf66-420a-bc8b-b7363bedaa9c	4270fb7c-3aa7-419b-9e7f-e449e6f659fc.htseq.counts.gz	a1aa64b804478322142fd4f8aedfdd0a	253574	released
83edb9b8-e212-467c-be4a-714bcec948fb	c0838214-75ee-4668-85fe-4247b8e5ea1c.htseq.counts.gz	cba455f0f34a131e8a7dde9c0c1ae98d	252453	released
491671ea-a211-4594-bdbe-33fb85aa6b03	895c3465-8933-414f-a27c-83389d6f82ec.htseq.counts.gz	4e0ead9cf62e1e11612020dcdfe61594	254286	released
decf9f1d-5c80-444f-9764-da157150d592	ed925930-3cf2-4ba7-aa24-1bd7b8faadc4.htseq.counts.gz	64f2d3f6a38ca867cce0171acff50e52	255661	released
22e7bdf0-e996-4c27-8838-c13d4e58baad	0fa42346-ce4a-4f63-832f-e347145b8c72.htseq.counts.gz	882ac5dba85c7a75201256d981cc5be2	253774	released
d4b4dc58-49ad-4c4e-be42-eb2d856e2b29	7795a8f6-c33c-47f5-95f8-f976e8e15bd2.htseq.counts.gz	5dfb36048ba14d9afc8c27427dac552f	255412	released
94c24054-d094-40f6-8640-a6c905661f80	b5b60d8b-1977-4b67-8b23-63ca508027b0.htseq.counts.gz	9b6b8063dcf80920bdddb90fc575eba9	257866	released
e3b71d5b-d4db-4778-aaaf-775847abd181	471d762f-bd20-4665-9e2f-cc7ce8f94001.htseq.counts.gz	743550bb9252aa5852bbda7c919638de	255516	released
ad1fa0a8-27c5-4e37-9620-786b01edc93d	04268bf5-f4de-4c02-bd76-a64ac21b6136.htseq.counts.gz	8bff1975555d90438b133605ae3fcf15	255829	released
58d983ee-8d34-4276-95d2-a660a87f1c2e	7bda3c7f-9e51-4e8a-9398-e9dc1dee8c62.htseq.counts.gz	80987235b47cef60b080770734a0c280	252081	released
2154c9df-56e8-4281-b917-9618ea1224dc	56ce81a1-b4ae-4567-a140-4a68c34aabf3.htseq.counts.gz	608e873f62d006c2edb5509730c63172	250230	released
